customer_id,first_name,last_name,email,phone,address,city,state,zip_code,registration_date,is_active,total_orders,lifetime_value,avg_order_value,last_order_date,days_since_last_order,customer_tier
372,Arjun,Malhotra,arjun.malhotra372@email.com,918105209993,782 Main Street,Kolkata,West Bengal,961501,2024-12-05,True,3,11250.560000000001,3750.186666666667,2026-03-10 12:31:44,41,Silver
128,Anjali,Sharma,anjali.sharma128@email.com,918184901787,195 Main Street,Pune,Maharashtra,228093,2025-01-09,True,4,28355.300000000003,7088.825000000001,2026-03-18 12:31:44,33,Gold
330,Divya,Gupta,divya.gupta330@email.com,919423086220,115 Main Street,Delhi,Delhi,164758,2024-10-06,True,5,26410.68,5282.136,2026-04-04 12:31:44,16,Gold
22,Rohan,Gupta,rohan.gupta22@email.com,919602289301,622 Main Street,Bangalore,Karnataka,884256,2025-12-23,True,7,27155.139999999996,3879.3057142857137,2026-04-13 12:31:44,7,Gold
604,Priya,Reddy,priya.reddy604@email.com,917636513034,581 Main Street,Bangalore,Karnataka,716493,2024-08-31,True,6,27606.699999999997,4601.116666666666,2026-04-17 12:31:44,3,Gold
209,Vikram,Nair,vikram.nair209@email.com,917632857647,851 Main Street,Jaipur,Rajasthan,558723,2026-01-16,True,5,20878.649999999998,4175.73,2026-04-19 12:31:44,1,Gold
685,Anjali,Sharma,anjali.sharma685@email.com,919476688619,742 Main Street,Jaipur,Rajasthan,692458,2025-09-02,True,2,6290.28,3145.14,2026-03-18 12:31:44,33,Bronze
727,Divya,Malhotra,divya.malhotra727@email.com,919527095794,560 Main Street,Kolkata,West Bengal,874320,2024-08-10,True,4,14089.54,3522.385,2026-04-03 12:31:44,17,Silver
686,Karan,Shah,karan.shah686@email.com,919229516148,536 Main Street,Kolkata,West Bengal,821673,2024-05-02,True,4,24017.469999999998,6004.367499999999,2026-04-09 12:31:44,11,Gold
230,Rahul,Shah,rahul.shah230@email.com,919033236512,260 Main Street,Jaipur,Rajasthan,138399,2024-06-26,True,3,4994.88,1664.96,2026-04-09 12:31:44,11,Bronze
625,Raj,Nair,raj.nair625@email.com,919780439666,178 Main Street,Bangalore,Karnataka,730343,2026-04-11,True,8,44505.95,5563.24375,2026-03-30 12:31:44,21,Gold
493,Raj,Shah,raj.shah493@email.com,917882382645,531 Main Street,Chennai,Tamil Nadu,736408,2024-11-14,True,11,33723.119999999995,3065.7381818181816,2026-04-18 12:31:44,2,Gold
122,Raj,Sharma,raj.sharma122@email.com,919115806625,119 Main Street,Chennai,Tamil Nadu,201913,2025-08-22,True,6,16313.369999999999,2718.895,2026-04-04 12:31:44,16,Silver
319,Amit,Chopra,amit.chopra319@email.com,918836971472,528 Main Street,Pune,Maharashtra,443856,2026-01-21,True,3,6177.5199999999995,2059.173333333333,2026-03-17 12:31:44,34,Bronze
157,Pooja,Malhotra,pooja.malhotra157@email.com,917298867122,146 Main Street,Pune,Maharashtra,876962,2024-07-10,True,4,11309.78,2827.445,2026-04-08 12:31:44,12,Silver
93,Karan,Patel,karan.patel93@email.com,919896343368,880 Main Street,Kolkata,West Bengal,659543,2025-03-26,True,5,15859.86,3171.972,2026-03-06 12:31:44,45,Silver
232,Vikram,Patel,vikram.patel232@email.com,918876691885,911 Main Street,Kolkata,West Bengal,519453,2025-01-24,True,5,15996.590000000002,3199.318,2026-04-13 12:31:44,7,Silver
758,Arjun,Patel,arjun.patel758@email.com,917902170293,767 Main Street,Chennai,Tamil Nadu,877446,2025-05-02,True,7,29708.280000000002,4244.04,2026-04-18 12:31:44,2,Gold
225,Sneha,Agarwal,sneha.agarwal225@email.com,919499255738,753 Main Street,Delhi,Delhi,893435,2025-05-14,True,10,39321.42,3932.142,2026-04-17 12:31:44,3,Gold
190,Rahul,Reddy,rahul.reddy190@email.com,919915843503,613 Main Street,Kolkata,West Bengal,154909,2024-07-12,True,6,18340.44,3056.74,2026-03-17 12:31:44,34,Silver
233,Sanjay,Reddy,sanjay.reddy233@email.com,917802373824,509 Main Street,Kolkata,West Bengal,825686,2024-11-26,True,2,4816.66,2408.33,2026-04-12 12:31:44,8,Bronze
924,Raj,Shah,raj.shah924@email.com,917767247805,895 Main Street,Bangalore,Karnataka,132792,2025-09-25,True,3,14317.64,4772.546666666666,2026-04-11 12:31:44,9,Silver
346,Rahul,Chopra,rahul.chopra346@email.com,918033653860,212 Main Street,Mumbai,Maharashtra,170559,2026-01-06,True,4,15725.77,3931.4425,2026-03-27 12:31:44,24,Silver
725,Anjali,Joshi,anjali.joshi725@email.com,917055685277,762 Main Street,Mumbai,Maharashtra,363550,2025-09-24,True,6,29223.850000000002,4870.641666666667,2026-04-16 12:31:44,4,Gold
360,Priya,Joshi,priya.joshi360@email.com,917221348142,275 Main Street,Hyderabad,Telangana,495489,2024-05-30,True,4,9421.23,2355.3075,2026-04-10 12:31:44,10,Bronze
367,Anjali,Joshi,anjali.joshi367@email.com,919001472250,101 Main Street,Ahmedabad,Gujarat,941814,2024-12-25,True,7,23959.57,3422.7957142857144,2026-04-17 12:31:44,3,Gold
861,Rahul,Patel,rahul.patel861@email.com,917257854279,221 Main Street,Bangalore,Karnataka,953350,2025-08-02,True,4,11842.349999999999,2960.5874999999996,2026-04-18 12:31:44,2,Silver
855,Rohan,Gupta,rohan.gupta855@email.com,918720532107,287 Main Street,Kolkata,West Bengal,572623,2025-10-17,True,8,31157.920000000002,3894.7400000000002,2026-04-12 12:31:44,8,Gold
539,Kavita,Kumar,kavita.kumar539@email.com,918736851379,876 Main Street,Mumbai,Maharashtra,574167,2024-09-27,True,6,29710.61,4951.768333333333,2026-04-01 12:31:44,19,Gold
476,Raj,Patel,raj.patel476@email.com,918895308730,468 Main Street,Bangalore,Karnataka,100708,2025-02-05,True,4,13101.12,3275.28,2026-04-18 12:31:44,2,Silver
246,Arjun,Reddy,arjun.reddy246@email.com,917505779640,269 Main Street,Jaipur,Rajasthan,912609,2025-07-27,True,2,5961.34,2980.67,2026-01-29 12:31:44,81,Bronze
111,Raj,Verma,raj.verma111@email.com,917143299564,594 Main Street,Ahmedabad,Gujarat,482584,2025-12-06,True,7,33211.17,4744.452857142857,2026-04-15 12:31:44,5,Gold
654,Amit,Patel,amit.patel654@email.com,919161813706,603 Main Street,Pune,Maharashtra,420984,2025-10-30,True,6,19994.230000000003,3332.3716666666674,2026-04-08 12:31:44,12,Silver
224,Anjali,Verma,anjali.verma224@email.com,918533706498,808 Main Street,Mumbai,Maharashtra,170841,2025-05-01,True,6,28042.239999999998,4673.706666666666,2026-03-29 12:31:44,22,Gold
519,Rahul,Patel,rahul.patel519@email.com,918212498755,793 Main Street,Ahmedabad,Gujarat,985885,2025-06-05,True,1,7746.54,7746.54,2026-01-25 12:31:44,85,Bronze
47,Arjun,Verma,arjun.verma47@email.com,919739629302,890 Main Street,Bangalore,Karnataka,889359,2024-12-03,True,10,43946.35999999999,4394.6359999999995,2026-04-02 12:31:44,18,Gold
140,Divya,Nair,divya.nair140@email.com,917346992476,330 Main Street,Delhi,Delhi,737846,2025-11-19,True,8,29780.45,3722.55625,2026-04-18 12:31:44,2,Gold
416,Rahul,Verma,rahul.verma416@email.com,918567729816,117 Main Street,Pune,Maharashtra,691240,2025-09-27,True,8,37471.39,4683.92375,2026-04-16 12:31:44,4,Gold
556,Arjun,Shah,arjun.shah556@email.com,917942365574,590 Main Street,Mumbai,Maharashtra,987624,2025-03-18,True,7,25341.87,3620.2671428571425,2026-03-28 12:31:44,23,Gold
827,Anjali,Singh,anjali.singh827@email.com,917676220116,89 Main Street,Mumbai,Maharashtra,389340,2025-03-06,True,5,29241.440000000002,5848.2880000000005,2026-04-19 12:31:44,1,Gold
711,Neha,Mehta,neha.mehta711@email.com,917593478613,423 Main Street,Bangalore,Karnataka,731792,2024-05-03,True,2,12284.529999999999,6142.264999999999,2026-03-28 12:31:44,23,Silver
177,Kavita,Kumar,kavita.kumar177@email.com,917441542090,150 Main Street,Hyderabad,Telangana,368402,2025-09-29,True,4,21159.72,5289.93,2026-03-11 12:31:44,40,Gold
444,Divya,Mehta,divya.mehta444@email.com,919639190897,605 Main Street,Chennai,Tamil Nadu,188868,2024-05-31,True,7,41238.21,5891.172857142857,2026-04-15 12:31:44,5,Gold
152,Karan,Nair,karan.nair152@email.com,917464794418,359 Main Street,Hyderabad,Telangana,986438,2024-09-27,True,3,8648.279999999999,2882.7599999999998,2026-04-15 12:31:44,5,Bronze
132,Anjali,Mehta,anjali.mehta132@email.com,919559721644,3 Main Street,Bangalore,Karnataka,390743,2025-11-22,True,5,15099.030000000002,3019.8060000000005,2026-03-26 12:31:44,25,Silver
665,Karan,Joshi,karan.joshi665@email.com,919674896065,621 Main Street,Chennai,Tamil Nadu,834764,2025-11-30,True,6,28218.449999999997,4703.075,2026-04-13 12:31:44,7,Gold
671,Priya,Patel,priya.patel671@email.com,919873427320,506 Main Street,Lucknow,Uttar Pradesh,256389,2026-01-17,True,2,1765.3899999999999,882.6949999999999,2026-03-19 12:31:44,32,Bronze
185,Neha,Chopra,neha.chopra185@email.com,917176191212,461 Main Street,Jaipur,Rajasthan,949153,2024-09-11,True,8,33360.34,4170.0425,2026-04-18 12:31:44,2,Gold
694,Neha,Gupta,neha.gupta694@email.com,919136202250,764 Main Street,Delhi,Delhi,785111,2026-04-01,True,7,23339.35,3334.192857142857,2026-04-20 12:31:44,0,Gold
747,Amit,Sharma,amit.sharma747@email.com,918424706705,39 Main Street,Ahmedabad,Gujarat,191772,2026-02-03,True,6,27739.57,4623.261666666666,2026-04-19 12:31:44,1,Gold
353,Pooja,Agarwal,pooja.agarwal353@email.com,919688620050,696 Main Street,Bangalore,Karnataka,547952,2024-09-27,True,3,5496.33,1832.11,2026-04-08 12:31:44,12,Bronze
696,Kavita,Patel,kavita.patel696@email.com,919658868885,653 Main Street,Lucknow,Uttar Pradesh,419394,2024-11-15,True,10,39077.87,3907.7870000000003,2026-04-12 12:31:44,8,Gold
355,Anjali,Agarwal,anjali.agarwal355@email.com,918753459822,153 Main Street,Pune,Maharashtra,414455,2025-03-30,True,6,28148.63,4691.4383333333335,2026-04-11 12:31:44,9,Gold
305,Vikram,Agarwal,vikram.agarwal305@email.com,917919066362,207 Main Street,Ahmedabad,Gujarat,968170,2024-10-15,True,9,34945.74,3882.8599999999997,2026-04-13 12:31:44,7,Gold
618,Raj,Gupta,raj.gupta618@email.com,918176724393,378 Main Street,Hyderabad,Telangana,963508,2024-12-30,True,1,1740.14,1740.14,2026-02-24 12:31:44,55,Bronze
386,Arjun,Nair,arjun.nair386@email.com,919734812163,10 Main Street,Mumbai,Maharashtra,836986,2025-10-26,True,3,17568.190000000002,5856.063333333334,2026-04-16 12:31:44,4,Silver
325,Sanjay,Agarwal,sanjay.agarwal325@email.com,919964774623,121 Main Street,Chennai,Tamil Nadu,769737,2025-06-21,True,5,17445.230000000003,3489.0460000000007,2026-04-16 12:31:44,4,Silver
955,Rohan,Chopra,rohan.chopra955@email.com,919167796058,93 Main Street,Lucknow,Uttar Pradesh,332873,2025-02-01,True,7,25556.57,3650.9385714285713,2026-04-11 12:31:44,9,Gold
291,Neha,Verma,neha.verma291@email.com,919480920839,234 Main Street,Lucknow,Uttar Pradesh,856442,2026-02-26,True,9,28642.09,3182.4544444444446,2026-04-13 12:31:44,7,Gold
906,Anjali,Sharma,anjali.sharma906@email.com,917485024047,242 Main Street,Hyderabad,Telangana,763653,2025-01-30,True,4,18807.55,4701.8875,2026-04-13 12:31:44,7,Silver
660,Anjali,Agarwal,anjali.agarwal660@email.com,918611439217,898 Main Street,Mumbai,Maharashtra,771425,2025-08-01,True,3,12872.960000000001,4290.986666666667,2026-04-15 12:31:44,5,Silver
603,Arjun,Nair,arjun.nair603@email.com,919676013419,602 Main Street,Mumbai,Maharashtra,647945,2025-02-14,True,6,36849.71,6141.618333333333,2026-04-14 12:31:44,6,Gold
748,Raj,Kumar,raj.kumar748@email.com,919396953414,73 Main Street,Chennai,Tamil Nadu,702891,2025-08-29,True,4,20209.83,5052.4575,2026-04-07 12:31:44,13,Gold
581,Anjali,Kumar,anjali.kumar581@email.com,917691079537,750 Main Street,Pune,Maharashtra,178645,2024-10-06,True,7,25296.190000000002,3613.741428571429,2026-03-28 12:31:44,23,Gold
935,Anjali,Malhotra,anjali.malhotra935@email.com,919857194152,438 Main Street,Ahmedabad,Gujarat,209159,2025-10-31,True,4,19965.14,4991.285,2026-04-09 12:31:44,11,Silver
912,Divya,Joshi,divya.joshi912@email.com,917540424819,500 Main Street,Delhi,Delhi,343977,2025-05-30,True,6,29253.27,4875.545,2026-04-06 12:31:44,14,Gold
473,Kavita,Singh,kavita.singh473@email.com,918153356934,331 Main Street,Ahmedabad,Gujarat,968581,2025-07-03,True,7,23457.93,3351.132857142857,2026-04-17 12:31:44,3,Gold
435,Amit,Gupta,amit.gupta435@email.com,918831242551,982 Main Street,Jaipur,Rajasthan,584498,2025-08-25,True,6,20626.729999999996,3437.7883333333325,2026-03-26 12:31:44,25,Gold
774,Sneha,Sharma,sneha.sharma774@email.com,918119338568,557 Main Street,Jaipur,Rajasthan,665892,2024-12-22,True,3,12039.339999999998,4013.113333333333,2026-03-17 12:31:44,34,Silver
704,Divya,Gupta,divya.gupta704@email.com,918780136605,48 Main Street,Delhi,Delhi,764000,2024-05-31,True,7,21325.659999999996,3046.5228571428565,2026-04-15 12:31:44,5,Gold
146,Anjali,Reddy,anjali.reddy146@email.com,919856616537,262 Main Street,Kolkata,West Bengal,492483,2025-11-14,True,5,14230.09,2846.018,2026-03-31 12:31:44,20,Silver
512,Anjali,Kumar,anjali.kumar512@email.com,917441973220,916 Main Street,Chennai,Tamil Nadu,701790,2024-05-29,True,6,24900.92,4150.153333333333,2026-04-09 12:31:44,11,Gold
797,Kavita,Nair,kavita.nair797@email.com,917942160389,851 Main Street,Bangalore,Karnataka,530720,2024-08-12,True,5,25375.15,5075.030000000001,2026-04-08 12:31:44,12,Gold
259,Amit,Kumar,amit.kumar259@email.com,917968387506,355 Main Street,Kolkata,West Bengal,644103,2025-07-03,True,3,9713.92,3237.9733333333334,2026-04-06 12:31:44,14,Bronze
206,Amit,Shah,amit.shah206@email.com,919597009738,142 Main Street,Hyderabad,Telangana,362147,2026-02-25,True,7,35606.159999999996,5086.594285714285,2026-04-01 12:31:44,19,Gold
1,Pooja,Shah,pooja.shah1@email.com,918832837596,851 Main Street,Jaipur,Rajasthan,674485,2025-01-18,True,2,2298.3199999999997,1149.1599999999999,2026-03-14 12:31:44,37,Bronze
896,Vikram,Kumar,vikram.kumar896@email.com,917035236295,239 Main Street,Ahmedabad,Gujarat,194578,2025-11-16,True,1,4261.07,4261.07,2026-01-27 12:31:44,83,Bronze
768,Divya,Agarwal,divya.agarwal768@email.com,918188330817,861 Main Street,Pune,Maharashtra,476948,2025-12-03,True,4,17907.18,4476.795,2026-03-26 12:31:44,25,Silver
363,Vikram,Sharma,vikram.sharma363@email.com,917816145550,986 Main Street,Hyderabad,Telangana,877493,2025-12-20,True,9,42775.509999999995,4752.834444444444,2026-04-18 12:31:44,2,Gold
297,Sneha,Joshi,sneha.joshi297@email.com,919844242456,490 Main Street,Kolkata,West Bengal,651002,2025-03-30,True,5,16729.47,3345.8940000000002,2026-04-13 12:31:44,7,Silver
770,Rohan,Verma,rohan.verma770@email.com,919369412470,112 Main Street,Ahmedabad,Gujarat,284308,2024-06-27,True,7,33293.52,4756.217142857143,2026-04-12 12:31:44,8,Gold
777,Priya,Reddy,priya.reddy777@email.com,919156792018,11 Main Street,Kolkata,West Bengal,794868,2025-08-18,True,4,21578.23,5394.5575,2026-04-20 12:31:44,0,Gold
212,Anjali,Singh,anjali.singh212@email.com,918368741091,954 Main Street,Mumbai,Maharashtra,203896,2024-06-23,True,5,15296.900000000001,3059.38,2026-04-02 12:31:44,18,Silver
715,Divya,Malhotra,divya.malhotra715@email.com,919164205833,556 Main Street,Bangalore,Karnataka,828038,2024-07-06,True,1,9457.59,9457.59,2026-03-24 12:31:44,27,Bronze
992,Rohan,Chopra,rohan.chopra992@email.com,918146166176,621 Main Street,Lucknow,Uttar Pradesh,694587,2024-07-31,True,10,39011.770000000004,3901.1770000000006,2026-04-10 12:31:44,10,Gold
674,Kavita,Kumar,kavita.kumar674@email.com,918247976542,369 Main Street,Mumbai,Maharashtra,940534,2024-05-26,True,1,1915.64,1915.64,2026-04-04 12:31:44,16,Bronze
274,Sanjay,Chopra,sanjay.chopra274@email.com,917815331250,782 Main Street,Kolkata,West Bengal,267082,2024-11-25,True,7,32414.949999999997,4630.707142857143,2026-04-17 12:31:44,3,Gold
631,Karan,Gupta,karan.gupta631@email.com,918121617417,672 Main Street,Chennai,Tamil Nadu,845635,2024-06-21,True,4,7826.26,1956.565,2026-04-16 12:31:44,4,Bronze
689,Sanjay,Chopra,sanjay.chopra689@email.com,917050014313,659 Main Street,Mumbai,Maharashtra,264550,2024-11-18,True,6,32638.47,5439.745,2026-04-07 12:31:44,13,Gold
442,Pooja,Reddy,pooja.reddy442@email.com,918685963666,602 Main Street,Lucknow,Uttar Pradesh,219781,2025-04-28,True,7,22617.46,3231.065714285714,2026-04-09 12:31:44,11,Gold
699,Pooja,Nair,pooja.nair699@email.com,918943612110,117 Main Street,Kolkata,West Bengal,202170,2024-06-14,True,8,20796.160000000003,2599.5200000000004,2026-04-04 12:31:44,16,Gold
182,Rohan,Verma,rohan.verma182@email.com,917241257421,361 Main Street,Lucknow,Uttar Pradesh,631981,2026-02-03,True,5,30737.450000000004,6147.490000000001,2026-04-18 12:31:44,2,Gold
792,Pooja,Kumar,pooja.kumar792@email.com,917096405016,250 Main Street,Pune,Maharashtra,145240,2025-12-10,True,7,13918.72,1988.3885714285714,2026-04-13 12:31:44,7,Silver
218,Rohan,Chopra,rohan.chopra218@email.com,917269754673,114 Main Street,Ahmedabad,Gujarat,977330,2024-11-24,True,8,24533.18,3066.6475,2026-04-13 12:31:44,7,Gold
13,Divya,Kumar,divya.kumar13@email.com,917548157187,638 Main Street,Ahmedabad,Gujarat,660069,2026-03-23,True,9,37023.54,4113.7266666666665,2026-04-19 12:31:44,1,Gold
440,Amit,Gupta,amit.gupta440@email.com,917846427583,469 Main Street,Kolkata,West Bengal,219490,2025-07-25,True,6,24912.79,4152.131666666667,2026-04-20 12:31:44,0,Gold
280,Raj,Reddy,raj.reddy280@email.com,919449341007,576 Main Street,Mumbai,Maharashtra,304110,2025-04-13,True,4,11050.91,2762.7275,2026-04-04 12:31:44,16,Silver
348,Sneha,Agarwal,sneha.agarwal348@email.com,918727716512,450 Main Street,Mumbai,Maharashtra,345722,2024-10-14,True,1,2814.91,2814.91,2026-01-30 12:31:44,80,Bronze
86,Rahul,Nair,rahul.nair86@email.com,917810255760,715 Main Street,Kolkata,West Bengal,350405,2024-09-11,True,6,28707.730000000003,4784.621666666667,2026-03-29 12:31:44,22,Gold
760,Pooja,Shah,pooja.shah760@email.com,917834624758,118 Main Street,Chennai,Tamil Nadu,290167,2024-06-01,True,3,11588.439999999999,3862.813333333333,2026-03-26 12:31:44,25,Silver
16,Rahul,Gupta,rahul.gupta16@email.com,918952918745,335 Main Street,Hyderabad,Telangana,453894,2025-03-27,True,7,23931.1,3418.7285714285713,2026-04-16 12:31:44,4,Gold
474,Anjali,Joshi,anjali.joshi474@email.com,917560898021,580 Main Street,Lucknow,Uttar Pradesh,993829,2024-12-09,True,5,25505.050000000003,5101.01,2026-03-29 12:31:44,22,Gold
6,Divya,Kumar,divya.kumar6@email.com,917275860817,425 Main Street,Hyderabad,Telangana,527398,2025-05-16,True,4,15972.869999999999,3993.2174999999997,2026-04-17 12:31:44,3,Silver
636,Divya,Chopra,divya.chopra636@email.com,918473891248,744 Main Street,Hyderabad,Telangana,848021,2025-09-04,True,4,22693.16,5673.29,2026-04-13 12:31:44,7,Gold
205,Neha,Nair,neha.nair205@email.com,918640129626,515 Main Street,Chennai,Tamil Nadu,653081,2025-02-15,True,5,18234.45,3646.8900000000003,2026-04-13 12:31:44,7,Silver
168,Divya,Singh,divya.singh168@email.com,919399699438,854 Main Street,Jaipur,Rajasthan,800499,2025-04-22,True,3,11039.14,3679.713333333333,2026-03-24 12:31:44,27,Silver
852,Pooja,Patel,pooja.patel852@email.com,918553070149,628 Main Street,Kolkata,West Bengal,372315,2025-10-10,True,5,15954.559999999998,3190.9119999999994,2026-03-30 12:31:44,21,Silver
887,Rohan,Verma,rohan.verma887@email.com,917993062551,816 Main Street,Lucknow,Uttar Pradesh,107568,2024-10-05,True,6,16068.510000000002,2678.0850000000005,2026-04-18 12:31:44,2,Silver
572,Sanjay,Nair,sanjay.nair572@email.com,918422357563,764 Main Street,Bangalore,Karnataka,181586,2025-08-19,True,1,2912.83,2912.83,2026-02-16 12:31:44,63,Bronze
972,Vikram,Singh,vikram.singh972@email.com,918165144965,55 Main Street,Lucknow,Uttar Pradesh,587546,2024-06-18,True,6,26974.93,4495.821666666667,2026-04-19 12:31:44,1,Gold
3,Kavita,Malhotra,kavita.malhotra3@email.com,919238965651,497 Main Street,Chennai,Tamil Nadu,757193,2025-08-18,True,5,25819.72,5163.944,2026-04-17 12:31:44,3,Gold
998,Sneha,Mehta,sneha.mehta998@email.com,917284053367,182 Main Street,Hyderabad,Telangana,560623,2024-07-27,True,4,19681.33,4920.3325,2026-03-27 12:31:44,24,Silver
178,Amit,Chopra,amit.chopra178@email.com,919815389788,78 Main Street,Bangalore,Karnataka,285751,2024-07-15,True,8,28891.1,3611.3875,2026-03-30 12:31:44,21,Gold
925,Priya,Nair,priya.nair925@email.com,917424143426,33 Main Street,Hyderabad,Telangana,698749,2024-07-01,True,3,7867.21,2622.403333333333,2026-04-12 12:31:44,8,Bronze
142,Divya,Gupta,divya.gupta142@email.com,919565778475,544 Main Street,Pune,Maharashtra,409222,2025-01-10,True,5,14325.08,2865.016,2026-03-21 12:31:44,30,Silver
328,Sanjay,Nair,sanjay.nair328@email.com,919852263888,846 Main Street,Jaipur,Rajasthan,329021,2025-08-09,True,6,24860.2,4143.366666666667,2026-03-27 12:31:44,24,Gold
308,Karan,Singh,karan.singh308@email.com,917430346953,424 Main Street,Mumbai,Maharashtra,446337,2024-12-22,True,7,24324.53,3474.932857142857,2026-04-15 12:31:44,5,Gold
867,Rohan,Agarwal,rohan.agarwal867@email.com,917336757755,391 Main Street,Ahmedabad,Gujarat,743473,2025-06-30,True,5,24947.56,4989.512000000001,2026-04-18 12:31:44,2,Gold
470,Divya,Gupta,divya.gupta470@email.com,919096135091,336 Main Street,Ahmedabad,Gujarat,710224,2026-04-17,True,7,26927.15,3846.7357142857145,2026-03-21 12:31:44,30,Gold
40,Pooja,Gupta,pooja.gupta40@email.com,919377148230,544 Main Street,Ahmedabad,Gujarat,460455,2025-02-08,True,3,7755.34,2585.1133333333332,2026-04-02 12:31:44,18,Bronze
429,Raj,Nair,raj.nair429@email.com,918268871731,426 Main Street,Delhi,Delhi,190025,2025-12-22,True,8,22850.93,2856.36625,2026-04-20 12:31:44,0,Gold
164,Pooja,Nair,pooja.nair164@email.com,919865312534,316 Main Street,Jaipur,Rajasthan,147623,2025-09-06,True,3,12465.04,4155.013333333333,2026-03-30 12:31:44,21,Silver
839,Sneha,Verma,sneha.verma839@email.com,918713394023,690 Main Street,Delhi,Delhi,885161,2025-05-04,True,5,19171.67,3834.334,2026-04-06 12:31:44,14,Silver
20,Kavita,Sharma,kavita.sharma20@email.com,917654477195,245 Main Street,Lucknow,Uttar Pradesh,232352,2024-12-21,True,5,21413.390000000003,4282.678000000001,2026-03-27 12:31:44,24,Gold
500,Arjun,Verma,arjun.verma500@email.com,918784266819,434 Main Street,Jaipur,Rajasthan,835901,2025-03-04,True,7,26120.129999999997,3731.4471428571424,2026-04-17 12:31:44,3,Gold
169,Priya,Reddy,priya.reddy169@email.com,918873548915,20 Main Street,Mumbai,Maharashtra,582087,2026-01-30,True,7,15585.86,2226.5514285714285,2026-04-14 12:31:44,6,Silver
283,Priya,Reddy,priya.reddy283@email.com,918456360258,572 Main Street,Kolkata,West Bengal,483366,2025-11-23,True,6,29629.430000000004,4938.238333333334,2026-03-26 12:31:44,25,Gold
359,Vikram,Singh,vikram.singh359@email.com,919777580509,81 Main Street,Kolkata,West Bengal,571635,2025-04-05,True,11,36516.42,3319.6745454545453,2026-04-20 12:31:44,0,Gold
479,Sanjay,Malhotra,sanjay.malhotra479@email.com,917222424647,406 Main Street,Bangalore,Karnataka,755993,2025-06-11,True,6,27411.19,4568.531666666667,2026-04-10 12:31:44,10,Gold
139,Raj,Nair,raj.nair139@email.com,918830831254,703 Main Street,Pune,Maharashtra,213206,2024-12-03,True,1,6815.14,6815.14,2026-01-24 12:31:44,86,Bronze
431,Rohan,Singh,rohan.singh431@email.com,919074151376,357 Main Street,Jaipur,Rajasthan,599292,2026-01-10,True,5,18260.93,3652.186,2026-02-23 12:31:44,56,Silver
692,Arjun,Malhotra,arjun.malhotra692@email.com,918732061472,837 Main Street,Pune,Maharashtra,346415,2026-01-29,True,7,36339.85,5191.407142857142,2026-03-24 12:31:44,27,Gold
340,Anjali,Reddy,anjali.reddy340@email.com,918621334484,385 Main Street,Ahmedabad,Gujarat,184148,2024-05-20,True,5,18025.19,3605.0379999999996,2026-04-13 12:31:44,7,Silver
295,Rahul,Kumar,rahul.kumar295@email.com,919965676060,209 Main Street,Pune,Maharashtra,530311,2024-11-22,True,5,21478.04,4295.608,2026-04-11 12:31:44,9,Gold
881,Arjun,Kumar,arjun.kumar881@email.com,919566604583,468 Main Street,Lucknow,Uttar Pradesh,761701,2024-07-07,True,4,15345.359999999999,3836.3399999999997,2026-04-10 12:31:44,10,Silver
980,Karan,Verma,karan.verma980@email.com,917126555049,967 Main Street,Pune,Maharashtra,681896,2025-07-07,True,2,2034.6499999999999,1017.3249999999999,2026-04-08 12:31:44,12,Bronze
582,Sanjay,Patel,sanjay.patel582@email.com,919551341740,629 Main Street,Kolkata,West Bengal,606186,2024-04-28,True,11,59095.44,5372.312727272728,2026-04-16 12:31:44,4,Premium
402,Raj,Verma,raj.verma402@email.com,918545833869,780 Main Street,Ahmedabad,Gujarat,382870,2026-01-05,True,12,36257.590000000004,3021.4658333333336,2026-04-18 12:31:44,2,Gold
250,Arjun,Joshi,arjun.joshi250@email.com,918288304114,872 Main Street,Chennai,Tamil Nadu,265156,2024-04-21,True,4,13239.109999999999,3309.7774999999997,2026-04-03 12:31:44,17,Silver
377,Sneha,Patel,sneha.patel377@email.com,917039262289,224 Main Street,Bangalore,Karnataka,630299,2025-01-08,True,5,20293.14,4058.6279999999997,2026-03-23 12:31:44,28,Gold
432,Neha,Agarwal,neha.agarwal432@email.com,918369705770,69 Main Street,Ahmedabad,Gujarat,414849,2026-03-05,True,3,12612.53,4204.176666666667,2026-04-14 12:31:44,6,Silver
94,Anjali,Malhotra,anjali.malhotra94@email.com,919323646093,37 Main Street,Ahmedabad,Gujarat,747453,2026-02-08,True,2,10081.099999999999,5040.549999999999,2026-03-21 12:31:44,30,Silver
868,Neha,Malhotra,neha.malhotra868@email.com,917719731446,656 Main Street,Bangalore,Karnataka,946952,2025-05-09,True,6,33895.64,5649.2733333333335,2026-03-19 12:31:44,32,Gold
920,Pooja,Shah,pooja.shah920@email.com,919663727197,245 Main Street,Kolkata,West Bengal,436272,2026-02-14,True,5,25748.21,5149.642,2026-04-18 12:31:44,2,Gold
570,Rahul,Shah,rahul.shah570@email.com,917139082827,187 Main Street,Lucknow,Uttar Pradesh,731650,2025-05-29,True,6,27801.34,4633.556666666666,2026-04-18 12:31:44,2,Gold
57,Amit,Joshi,amit.joshi57@email.com,917672302490,3 Main Street,Delhi,Delhi,528361,2025-01-13,True,7,17338.35,2476.907142857143,2026-04-03 12:31:44,17,Silver
